FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
2019-04-20,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,456,AUS,"Austin, TX",DEN,"Denver, CO",1120,1116.0,-4.0,11.0,1127.0,1217.0,6.0,1236,1223.0,-13.0,0.0,,0.0,136.0,127.0,110.0,775.0,,,,,
2023-08-17,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2827,LAX,"Los Angeles, CA",ORD,"Chicago, IL",49,48.0,-1.0,23.0,111.0,648.0,7.0,658,655.0,-3.0,0.0,,0.0,249.0,247.0,217.0,1744.0,,,,,
2021-11-26,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2593,ATL,"Atlanta, GA",STL,"St. Louis, MO",1110,1109.0,-1.0,16.0,1125.0,1145.0,6.0,1147,1151.0,4.0,0.0,,0.0,97.0,102.0,80.0,484.0,,,,,
2020-02-23,JetBlue Airways,JetBlue Airways: B6,B6,20409,2338,BUR,"Burbank, CA",BOS,"Boston, MA",700,658.0,-2.0,14.0,712.0,1456.0,11.0,1518,1507.0,-11.0,0.0,,0.0,318.0,309.0,284.0,2601.0,,,,,
2023-01-07,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2150,TPA,"Tampa, FL",ATL,"Atlanta, GA",1400,1408.0,8.0,14.0,1422.0,1524.0,4.0,1536,1528.0,-8.0,0.0,,0.0,96.0,80.0,62.0,406.0,,,,,
2023-01-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2592,ELP,"El Paso, TX",LAS,"Las Vegas, NV",655,647.0,-8.0,11.0,658.0,720.0,4.0,750,724.0,-26.0,0.0,,0.0,115.0,97.0,82.0,583.0,,,,,
2020-08-20,Allegiant Air,Allegiant Air: G4,G4,20368,737,LAS,"Las Vegas, NV",OAK,"Oakland, CA",1154,1146.0,-8.0,14.0,1200.0,1305.0,5.0,1323,1310.0,-13.0,0.0,,0.0,89.0,84.0,65.0,407.0,,,,,
2023-06-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1342,BNA,"Nashville, TN",RSW,"Fort Myers, FL",1535,1532.0,-3.0,15.0,1547.0,1829.0,3.0,1835,1832.0,-3.0,0.0,,0.0,120.0,120.0,102.0,722.0,,,,,
2022-02-01,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5876,SDF,"Louisville, KY",DFW,"Dallas/Fort Worth, TX",800,806.0,6.0,32.0,838.0,924.0,16.0,941,940.0,-1.0,0.0,,0.0,161.0,154.0,106.0,733.0,,,,,
2022-11-14,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3208,LAX,"Los Angeles, CA",SMF,"Sacramento, CA",1955,1956.0,1.0,12.0,2008.0,2106.0,4.0,2121,2110.0,-11.0,0.0,,0.0,86.0,74.0,58.0,373.0,,,,,
2019-04-15,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5220,MYR,"Myrtle Beach, SC",CLT,"Charlotte, NC",1117,1124.0,7.0,11.0,1135.0,1211.0,18.0,1230,1229.0,-1.0,0.0,,0.0,73.0,65.0,36.0,157.0,,,,,
2021-11-13,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1569,STL,"St. Louis, MO",MIA,"Miami, FL",1807,1814.0,7.0,10.0,1824.0,2141.0,12.0,2150,2153.0,3.0,0.0,,0.0,163.0,159.0,137.0,1068.0,,,,,
2020-07-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1092,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",715,715.0,0.0,14.0,729.0,946.0,6.0,1011,952.0,-19.0,0.0,,0.0,176.0,157.0,137.0,1069.0,,,,,
2020-04-09,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5444,BDL,"Hartford, CT",MSP,"Minneapolis, MN",1210,,,,,,,1406,,,1.0,D,0.0,176.0,,,1050.0,,,,,
2023-06-22,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5436,FWA,"Fort Wayne, IN",ORD,"Chicago, IL",1702,1658.0,-4.0,13.0,1711.0,1649.0,23.0,1710,1712.0,2.0,0.0,,0.0,68.0,74.0,38.0,157.0,,,,,
2021-10-28,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,585,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2300,2256.0,-4.0,32.0,2328.0,27.0,7.0,33,34.0,1.0,0.0,,0.0,93.0,98.0,59.0,430.0,,,,,
2022-01-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,364,MCO,"Orlando, FL",DEN,"Denver, CO",2200,2243.0,43.0,12.0,2255.0,40.0,7.0,10,47.0,37.0,0.0,,0.0,250.0,244.0,225.0,1546.0,0.0,0.0,0.0,0.0,37.0
2022-08-26,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1081,MCI,"Kansas City, MO",ATL,"Atlanta, GA",1610,1555.0,-15.0,13.0,1608.0,1836.0,16.0,1910,1852.0,-18.0,0.0,,0.0,120.0,117.0,88.0,692.0,,,,,
2021-08-13,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5666,PHL,"Philadelphia, PA",GRR,"Grand Rapids, MI",1335,1333.0,-2.0,10.0,1343.0,1506.0,5.0,1531,1511.0,-20.0,0.0,,0.0,116.0,98.0,83.0,573.0,,,,,
2023-06-18,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,719,DAL,"Dallas, TX",PHX,"Phoenix, AZ",2040,2113.0,33.0,12.0,2125.0,2134.0,5.0,2100,2139.0,39.0,0.0,,0.0,140.0,146.0,129.0,879.0,15.0,0.0,6.0,0.0,18.0
2020-03-13,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5073,DTW,"Detroit, MI",CLE,"Cleveland, OH",1220,1221.0,1.0,14.0,1235.0,1257.0,5.0,1317,1302.0,-15.0,0.0,,0.0,57.0,41.0,22.0,95.0,,,,,
2019-05-16,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3110,CHO,"Charlottesville, VA",ORD,"Chicago, IL",616,946.0,210.0,10.0,956.0,1021.0,9.0,722,1030.0,188.0,0.0,,0.0,126.0,104.0,85.0,566.0,188.0,0.0,0.0,0.0,0.0
2020-07-31,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,722,MCO,"Orlando, FL",PIT,"Pittsburgh, PA",818,814.0,-4.0,16.0,830.0,1024.0,6.0,1033,1030.0,-3.0,0.0,,0.0,135.0,136.0,114.0,834.0,,,,,
2022-09-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1502,LAS,"Las Vegas, NV",GEG,"Spokane, WA",1140,1140.0,0.0,18.0,1158.0,1358.0,4.0,1405,1402.0,-3.0,0.0,,0.0,145.0,142.0,120.0,806.0,,,,,
2022-10-12,Envoy Air,Envoy Air: MQ,MQ,20398,3961,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",1500,1457.0,-3.0,15.0,1512.0,1706.0,8.0,1722,1714.0,-8.0,0.0,,0.0,202.0,197.0,174.0,1162.0,,,,,
2019-07-13,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3564,HOU,"Houston, TX",OAK,"Oakland, CA",835,831.0,-4.0,12.0,843.0,1009.0,8.0,1030,1017.0,-13.0,0.0,,0.0,235.0,226.0,206.0,1642.0,,,,,
2019-09-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1293,SMF,"Sacramento, CA",ATL,"Atlanta, GA",2240,2238.0,-2.0,14.0,2252.0,543.0,7.0,602,550.0,-12.0,0.0,,0.0,262.0,252.0,231.0,2092.0,,,,,
2020-04-01,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2377,PHL,"Philadelphia, PA",TPA,"Tampa, FL",1441,,,,,,,1722,,,1.0,D,0.0,161.0,,,920.0,,,,,
2022-05-15,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,541,DEN,"Denver, CO",IAH,"Houston, TX",1010,1007.0,-3.0,16.0,1023.0,1322.0,4.0,1332,1326.0,-6.0,0.0,,0.0,142.0,139.0,119.0,862.0,,,,,
2021-11-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2209,MSY,"New Orleans, LA",MDW,"Chicago, IL",1720,1736.0,16.0,17.0,1753.0,1948.0,5.0,1940,1953.0,13.0,0.0,,0.0,140.0,137.0,115.0,825.0,,,,,
2019-06-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2749,BOS,"Boston, MA",ATL,"Atlanta, GA",1225,1226.0,1.0,13.0,1239.0,1452.0,10.0,1515,1502.0,-13.0,0.0,,0.0,170.0,156.0,133.0,946.0,,,,,
2022-12-14,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,446,BUF,"Buffalo, NY",BWI,"Baltimore, MD",855,849.0,-6.0,10.0,859.0,947.0,7.0,1015,954.0,-21.0,0.0,,0.0,80.0,65.0,48.0,281.0,,,,,
2019-11-11,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3207,ALB,"Albany, NY",ORD,"Chicago, IL",700,649.0,-11.0,14.0,703.0,911.0,12.0,839,923.0,44.0,0.0,,0.0,159.0,214.0,188.0,723.0,0.0,0.0,44.0,0.0,0.0
2022-11-10,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1038,DTW,"Detroit, MI",LGA,"New York, NY",700,656.0,-4.0,18.0,714.0,832.0,10.0,849,842.0,-7.0,0.0,,0.0,109.0,106.0,78.0,502.0,,,,,
2023-03-13,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4843,ATL,"Atlanta, GA",CHO,"Charlottesville, VA",950,1023.0,33.0,10.0,1033.0,1134.0,6.0,1122,1140.0,18.0,0.0,,0.0,92.0,77.0,61.0,457.0,17.0,0.0,0.0,0.0,1.0
2020-07-27,Republic Airline,Republic Airline: YX,YX,20452,3492,EWR,"Newark, NJ",CVG,"Cincinnati, OH",1025,1013.0,-12.0,18.0,1031.0,1157.0,5.0,1231,1202.0,-29.0,0.0,,0.0,126.0,109.0,86.0,569.0,,,,,
2019-11-17,Republic Airline,Republic Airline: YX,YX,20452,3573,IAH,"Houston, TX",BTR,"Baton Rouge, LA",1955,1953.0,-2.0,9.0,2002.0,2042.0,6.0,2104,2048.0,-16.0,0.0,,0.0,69.0,55.0,40.0,253.0,,,,,
2023-01-12,Envoy Air,Envoy Air: MQ,MQ,20398,3729,CMH,"Columbus, OH",MIA,"Miami, FL",1854,1910.0,16.0,19.0,1929.0,2223.0,7.0,2140,2230.0,50.0,0.0,,0.0,166.0,200.0,174.0,990.0,5.0,0.0,34.0,0.0,11.0
2019-03-19,Envoy Air,Envoy Air: MQ,MQ,20398,3779,BNA,"Nashville, TN",ORD,"Chicago, IL",711,705.0,-6.0,31.0,736.0,851.0,10.0,905,901.0,-4.0,0.0,,0.0,114.0,116.0,75.0,409.0,,,,,
2020-04-10,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,598,DAL,"Dallas, TX",ATL,"Atlanta, GA",600,555.0,-5.0,9.0,604.0,829.0,6.0,855,835.0,-20.0,0.0,,0.0,115.0,100.0,85.0,721.0,,,,,
2019-04-07,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4563,SLC,"Salt Lake City, UT",PSP,"Palm Springs, CA",1115,1300.0,105.0,20.0,1320.0,1335.0,3.0,1207,1338.0,91.0,0.0,,0.0,112.0,98.0,75.0,541.0,91.0,0.0,0.0,0.0,0.0
2020-07-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,166,RNO,"Reno, NV",DEN,"Denver, CO",700,659.0,-1.0,10.0,709.0,953.0,6.0,1005,959.0,-6.0,0.0,,0.0,125.0,120.0,104.0,804.0,,,,,
2019-12-04,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1085,JFK,"New York, NY",LAX,"Los Angeles, CA",945,945.0,0.0,17.0,1002.0,1258.0,9.0,1310,1307.0,-3.0,0.0,,0.0,385.0,382.0,356.0,2475.0,,,,,
2019-11-04,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4159,ATL,"Atlanta, GA",ILM,"Wilmington, NC",927,919.0,-8.0,10.0,929.0,1021.0,4.0,1050,1025.0,-25.0,0.0,,0.0,83.0,66.0,52.0,377.0,,,,,
2019-09-28,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3486,MRY,"Monterey, CA",SAN,"San Diego, CA",1200,1145.0,-15.0,11.0,1156.0,1255.0,10.0,1325,1305.0,-20.0,0.0,,0.0,85.0,80.0,59.0,375.0,,,,,
2022-05-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,489,MIA,"Miami, FL",BNA,"Nashville, TN",950,946.0,-4.0,23.0,1009.0,1104.0,4.0,1115,1108.0,-7.0,0.0,,0.0,145.0,142.0,115.0,806.0,,,,,
2019-07-26,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,817,LAX,"Los Angeles, CA",HNL,"Honolulu, HI",940,938.0,-2.0,22.0,1000.0,1220.0,49.0,1240,1309.0,29.0,0.0,,0.0,360.0,391.0,320.0,2556.0,0.0,0.0,29.0,0.0,0.0
2021-04-09,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1100,TPA,"Tampa, FL",FLL,"Fort Lauderdale, FL",1205,1205.0,0.0,12.0,1217.0,1256.0,3.0,1315,1259.0,-16.0,0.0,,0.0,70.0,54.0,39.0,197.0,,,,,
2023-05-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1242,BNA,"Nashville, TN",TPA,"Tampa, FL",1220,1221.0,1.0,17.0,1238.0,1506.0,6.0,1505,1512.0,7.0,0.0,,0.0,105.0,111.0,88.0,612.0,,,,,
2022-01-01,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1665,SDF,"Louisville, KY",ATL,"Atlanta, GA",1205,1203.0,-2.0,14.0,1217.0,1319.0,4.0,1333,1323.0,-10.0,0.0,,0.0,88.0,80.0,62.0,321.0,,,,,
2022-03-09,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5162,DTW,"Detroit, MI",TVC,"Traverse City, MI",1229,1225.0,-4.0,20.0,1245.0,1331.0,4.0,1337,1335.0,-2.0,0.0,,0.0,68.0,70.0,46.0,207.0,,,,,
2022-12-13,Envoy Air,Envoy Air: MQ,MQ,20398,4071,ORD,"Chicago, IL",SGF,"Springfield, MO",945,944.0,-1.0,23.0,1007.0,1124.0,4.0,1137,1128.0,-9.0,0.0,,0.0,112.0,104.0,77.0,438.0,,,,,
2019-05-30,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,795,BDL,"Hartford, CT",ORD,"Chicago, IL",715,712.0,-3.0,32.0,744.0,857.0,4.0,852,901.0,9.0,0.0,,0.0,157.0,169.0,133.0,783.0,,,,,
2020-10-23,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,762,MIA,"Miami, FL",LGA,"New York, NY",1325,1323.0,-2.0,16.0,1339.0,1601.0,5.0,1618,1606.0,-12.0,0.0,,0.0,173.0,163.0,142.0,1096.0,,,,,
2019-06-10,JetBlue Airways,JetBlue Airways: B6,B6,20409,525,JFK,"New York, NY",TPA,"Tampa, FL",954,1030.0,36.0,21.0,1051.0,1352.0,3.0,1251,1355.0,64.0,0.0,,0.0,177.0,205.0,181.0,1005.0,36.0,0.0,28.0,0.0,0.0
2020-08-03,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1037,LAS,"Las Vegas, NV",ATL,"Atlanta, GA",2325,2325.0,0.0,10.0,2335.0,555.0,4.0,609,559.0,-10.0,0.0,,0.0,224.0,214.0,200.0,1747.0,,,,,
2020-07-08,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5052,DEN,"Denver, CO",HYS,"Hays, KS",1755,1752.0,-3.0,25.0,1817.0,2003.0,6.0,2015,2009.0,-6.0,0.0,,0.0,80.0,77.0,46.0,298.0,,,,,
2022-12-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1735,ATL,"Atlanta, GA",SEA,"Seattle, WA",2110,2115.0,5.0,19.0,2134.0,2342.0,7.0,2356,2349.0,-7.0,0.0,,0.0,346.0,334.0,308.0,2182.0,,,,,
2020-08-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,456,AUS,"Austin, TX",DEN,"Denver, CO",1130,1116.0,-14.0,15.0,1131.0,1219.0,6.0,1236,1225.0,-11.0,0.0,,0.0,126.0,129.0,108.0,775.0,,,,,
2022-05-18,Republic Airline,Republic Airline: YX,YX,20452,4897,ORD,"Chicago, IL",PIT,"Pittsburgh, PA",839,833.0,-6.0,24.0,857.0,1054.0,8.0,1113,1102.0,-11.0,0.0,,0.0,94.0,89.0,57.0,413.0,,,,,
2022-10-10,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5820,ELP,"El Paso, TX",DFW,"Dallas/Fort Worth, TX",500,452.0,-8.0,13.0,505.0,728.0,7.0,745,735.0,-10.0,0.0,,0.0,105.0,103.0,83.0,551.0,,,,,
2023-07-30,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4980,LGA,"New York, NY",STL,"St. Louis, MO",1859,1857.0,-2.0,26.0,1923.0,2033.0,7.0,2110,2040.0,-30.0,0.0,,0.0,191.0,163.0,130.0,888.0,,,,,
2022-11-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1343,DAL,"Dallas, TX",BWI,"Baltimore, MD",1305,1307.0,2.0,9.0,1316.0,1632.0,7.0,1650,1639.0,-11.0,0.0,,0.0,165.0,152.0,136.0,1209.0,,,,,
2022-06-13,Republic Airline,Republic Airline: YX,YX,20452,4568,PHL,"Philadelphia, PA",IND,"Indianapolis, IN",1549,1853.0,184.0,47.0,1940.0,2107.0,42.0,1753,2149.0,236.0,0.0,,0.0,124.0,176.0,87.0,588.0,32.0,0.0,52.0,0.0,152.0
2021-02-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1623,TPA,"Tampa, FL",BNA,"Nashville, TN",1400,1355.0,-5.0,15.0,1410.0,1447.0,6.0,1450,1453.0,3.0,0.0,,0.0,110.0,118.0,97.0,612.0,,,,,
2022-01-09,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4968,DTW,"Detroit, MI",CID,"Cedar Rapids/Iowa City, IA",1215,1211.0,-4.0,13.0,1224.0,1242.0,4.0,1302,1246.0,-16.0,0.0,,0.0,107.0,95.0,78.0,430.0,,,,,
2022-10-15,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5332,RIC,"Richmond, VA",DTW,"Detroit, MI",601,557.0,-4.0,15.0,612.0,734.0,10.0,755,744.0,-11.0,0.0,,0.0,114.0,107.0,82.0,456.0,,,,,
2020-04-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1954,PHX,"Phoenix, AZ",SAT,"San Antonio, TX",1025,,,,,,,1435,,,1.0,D,0.0,130.0,,,843.0,,,,,
2021-02-06,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2001,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1100,1051.0,-9.0,13.0,1104.0,1225.0,13.0,1241,1238.0,-3.0,0.0,,0.0,281.0,287.0,261.0,1747.0,,,,,
2023-08-27,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5530,JFK,"New York, NY",SAV,"Savannah, GA",1820,1815.0,-5.0,24.0,1839.0,2028.0,11.0,2107,2039.0,-28.0,0.0,,0.0,167.0,144.0,109.0,718.0,,,,,
2023-01-09,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1259,SAN,"San Diego, CA",SEA,"Seattle, WA",1145,1212.0,27.0,17.0,1229.0,1447.0,9.0,1451,1456.0,5.0,0.0,,0.0,186.0,164.0,138.0,1050.0,,,,,
2021-12-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1210,MDW,"Chicago, IL",SJC,"San Jose, CA",835,909.0,34.0,9.0,918.0,1116.0,4.0,1120,1120.0,0.0,0.0,,0.0,285.0,251.0,238.0,1838.0,,,,,
2020-08-27,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1172,ORD,"Chicago, IL",BOS,"Boston, MA",1525,1525.0,0.0,10.0,1535.0,1821.0,6.0,1855,1827.0,-28.0,0.0,,0.0,150.0,122.0,106.0,867.0,,,,,
2023-05-29,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2963,ATL,"Atlanta, GA",BHM,"Birmingham, AL",1425,1424.0,-1.0,12.0,1436.0,1405.0,3.0,1414,1408.0,-6.0,0.0,,0.0,49.0,44.0,29.0,134.0,,,,,
2019-06-06,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,295,ONT,"Ontario, CA",SFO,"San Francisco, CA",600,555.0,-5.0,13.0,608.0,702.0,4.0,728,706.0,-22.0,0.0,,0.0,88.0,71.0,54.0,363.0,,,,,
2021-08-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2516,PHL,"Philadelphia, PA",DEN,"Denver, CO",1847,1844.0,-3.0,15.0,1859.0,2023.0,5.0,2059,2028.0,-31.0,0.0,,0.0,252.0,224.0,204.0,1558.0,,,,,
2021-12-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4101,SLC,"Salt Lake City, UT",MDW,"Chicago, IL",800,803.0,3.0,89.0,932.0,1246.0,9.0,1215,1255.0,40.0,0.0,,0.0,195.0,232.0,134.0,1259.0,0.0,0.0,40.0,0.0,0.0
2019-07-26,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5730,PHX,"Phoenix, AZ",IAH,"Houston, TX",1315,1318.0,3.0,15.0,1333.0,1747.0,6.0,1759,1753.0,-6.0,0.0,,0.0,164.0,155.0,134.0,1009.0,,,,,
2023-05-26,JetBlue Airways,JetBlue Airways: B6,B6,20409,1284,MCO,"Orlando, FL",JFK,"New York, NY",1816,1911.0,55.0,14.0,1925.0,2129.0,11.0,2109,2140.0,31.0,0.0,,0.0,173.0,149.0,124.0,944.0,2.0,0.0,0.0,0.0,29.0
2023-08-25,JetBlue Airways,JetBlue Airways: B6,B6,20409,1118,JFK,"New York, NY",BOS,"Boston, MA",1659,1821.0,82.0,32.0,1853.0,1936.0,10.0,1831,1946.0,75.0,0.0,,0.0,92.0,85.0,43.0,187.0,0.0,0.0,75.0,0.0,0.0
2019-02-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2986,DEN,"Denver, CO",MCO,"Orlando, FL",825,832.0,7.0,32.0,904.0,1411.0,7.0,1355,1418.0,23.0,0.0,,0.0,210.0,226.0,187.0,1546.0,7.0,0.0,16.0,0.0,0.0
2019-12-06,JetBlue Airways,JetBlue Airways: B6,B6,20409,2983,BOS,"Boston, MA",RDU,"Raleigh/Durham, NC",1750,1755.0,5.0,69.0,1904.0,2044.0,8.0,1958,2052.0,54.0,0.0,,0.0,128.0,177.0,100.0,612.0,5.0,0.0,49.0,0.0,0.0
2019-01-19,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,522,HNL,"Honolulu, HI",ITO,"Hilo, HI",1840,1838.0,-2.0,12.0,1850.0,1925.0,7.0,1935,1932.0,-3.0,0.0,,0.0,55.0,54.0,35.0,216.0,,,,,
2021-05-19,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5051,SCE,"State College, PA",DTW,"Detroit, MI",1700,1655.0,-5.0,15.0,1710.0,1800.0,8.0,1822,1808.0,-14.0,0.0,,0.0,82.0,73.0,50.0,301.0,,,,,
2023-01-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1458,BNA,"Nashville, TN",MDW,"Chicago, IL",650,645.0,-5.0,11.0,656.0,756.0,31.0,830,827.0,-3.0,0.0,,0.0,100.0,102.0,60.0,395.0,,,,,
2021-06-05,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1301,PHX,"Phoenix, AZ",SAT,"San Antonio, TX",925,923.0,-2.0,21.0,944.0,1346.0,3.0,1343,1349.0,6.0,0.0,,0.0,138.0,146.0,122.0,843.0,,,,,
2022-01-04,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1637,PDX,"Portland, OR",DEN,"Denver, CO",1313,1424.0,71.0,7.0,1431.0,1719.0,7.0,1640,1726.0,46.0,0.0,,0.0,147.0,122.0,108.0,991.0,43.0,0.0,0.0,0.0,3.0
2022-12-02,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2669,SFO,"San Francisco, CA",SAN,"San Diego, CA",1100,1053.0,-7.0,19.0,1112.0,1219.0,3.0,1241,1222.0,-19.0,0.0,,0.0,101.0,89.0,67.0,447.0,,,,,
2019-12-08,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2386,ATL,"Atlanta, GA",EWR,"Newark, NJ",2044,2048.0,4.0,11.0,2059.0,2238.0,7.0,2254,2245.0,-9.0,0.0,,0.0,130.0,117.0,99.0,746.0,,,,,
2021-04-14,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4663,DEN,"Denver, CO",PDX,"Portland, OR",1640,1703.0,23.0,12.0,1715.0,1821.0,3.0,1815,1824.0,9.0,0.0,,0.0,155.0,141.0,126.0,991.0,,,,,
2022-07-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2128,DEN,"Denver, CO",SFO,"San Francisco, CA",955,958.0,3.0,13.0,1011.0,1115.0,6.0,1135,1121.0,-14.0,0.0,,0.0,160.0,143.0,124.0,967.0,,,,,
2020-02-07,Envoy Air,Envoy Air: MQ,MQ,20398,4158,DFW,"Dallas/Fort Worth, TX",MFE,"Mission/McAllen/Edinburg, TX",1351,1349.0,-2.0,18.0,1407.0,1517.0,4.0,1524,1521.0,-3.0,0.0,,0.0,93.0,92.0,70.0,469.0,,,,,
2021-04-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,861,DSM,"Des Moines, IA",DEN,"Denver, CO",1510,1508.0,-2.0,8.0,1516.0,1546.0,5.0,1600,1551.0,-9.0,0.0,,0.0,110.0,103.0,90.0,589.0,,,,,
2020-04-02,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,660,BNA,"Nashville, TN",CLT,"Charlotte, NC",1009,1000.0,-9.0,14.0,1014.0,1202.0,8.0,1236,1210.0,-26.0,0.0,,0.0,87.0,70.0,48.0,328.0,,,,,
2023-01-01,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3265,DAL,"Dallas, TX",COS,"Colorado Springs, CO",835,834.0,-1.0,12.0,846.0,922.0,6.0,935,928.0,-7.0,0.0,,0.0,120.0,114.0,96.0,602.0,,,,,
